# Full round-trip on one node / two nodes
1;7.54595e-06;0.000289404;
2;9.799e-06;0.000365746;
4;1.99556e-05;0.00068835;
8;3.15547e-05;0.0012123;
16;5.66483e-05;0.00171776;
32;9.45449e-05;0.002876;
64;0.000185955;0.00506165;
128;0.000170243;0.00968705;
256;0.000238943;0.0185078;
512;0.000566399;0.0363554;
1024;0.00283564;0.0741098;












